"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"02140","Cambridge","MA","Boston","Middlesex",,148.232611174458,180.1214,168.17,163.9207,159.8916,180.6371,,,223.422644770959,,,145.0751,178.6409,175.9785,162.1975,162.8086,161.5035,,204.9893,,180.9391,188.4551,191.496,202.6803,210.0387,219.306,210.6223,199.9256,190.1655,196.479,196.6933,214.3141,198.7538,215.6963,214.7712,227.6416,233.5422,233.7152,233.5531,236.475,,,,,,,261.295296838859,,232.8704,259.4829,292.9854,322.0609,306.7892,288.1232,,256.7336,,286.9795,,,,382.702702702703,357.4535,358.3456,,,295.842217484009,283.2461,,,269.5,336.8651,342.4016,355.1034,,359.3938,375.0939,,,,,,,,364.099299809039,368.8374,379.9711,397.0927,,343.0092,349.4886,339.623,,,364.321608040201,407.1038,400.3688,394.1746,396.0589,398.4545,,,404.615384615385,,,,,386.782231852654,402.1186,,406.7983,414.942,400.1861,,415.6616,,,,,317.667536988686,333.468,349.3889,378.4869,403.4371,,,,326.141078838174,316.8903,,318.5287,370.1291,418.3489,425.3166,415.7895,403.4588,408.8181,397.7791,395.7576,,,,,355.888429752066,323.7899,338.5529,,393.7422,,351.9575,,385.3075,,,,,439.297124600639,417.1075,394.5035,392.4934,377.5327,,,351.412429378531,,,,369.022869022869,357.0127,360.3424,384.5916,,,,,,,,,,342.060622914349,361.8028,397.7203,403.6243,415.8443,,442.242,,,,,,,390.776699029126,417.0337,409.424,,436.5338,,428.9314,,,454.368932038835,,493.3548,463.9305,459.09,477.4285,,,,,,,,,443.227091633466,,504.0078,515.843,,,,,,
"98055","Renton","WA","Seattle","King",,,,,,,,,,,,,,,,,,76.6666666666667,,,,,,,,107.510105092967,110.5863,94.2819,98.544,100.2629,98.7787,90.3616,100.2959,,90.3507,83.1212,,,96.7136150234742,104.6231,,97.0849,89.5119,,,,89.3226716839135,103.0323,,,99.2871690427699,,,124.709527498064,,122.6499,121.713,,120.7049,120.8561,123.8216,128.21,130.8489,132.6232,133.8892,137.1442,138.7727,137.9802,,,129.11084043849,127.1181,126.6413,119.535,119.2994,122.1282,,133.7405,129.972,124.6588,126.2409,129.1855,127.6889,128.2678,131.591,136.4433,131.1592,137.0027,140.5107,133.6397,132.1305,,137.5818,,136.4154,135.0393,130.8659,128.0597,131.0804,141.4309,146.0183,144.1569,140.4716,143.4268,149.5947,148.1381,152.4071,153.8726,155.0101,156.6442,159.375,155.7751,162.7509,165.7471,167.6829,168.6701,177.2617,172.3342,171.4754,176.7541,187.5969,192.5389,190.762,194.0508,192.0283,187.4954,185.3748,188.488,193.9611,193.0863,200.7789,207.4365,209.9394,206.3282,200.2478,204.2832,,,,,,,,204.732510288066,,,,,,189.358372456964,,,,,,,,,,,143.553223388306,,151.8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.810928013877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33406","Lake Clarke Shores","FL","Miami-Fort Lauderdale","Palm Beach",,,,,,,,,,,,,44.0627333831217,43.5883,,51.9402,,,,45.9387483355526,45.0813,,,47.3300970873786,47.1214,50.3056,47.0661,44.571,46.535,47.4804,47.8293,,48.0444,,50.1705,49.9055,,49.1756,50.95,50.3403,50.1521,50.5002,51.0898,50.1932,51.0253,,54.863,56.8161,,58.0244,55.1308,,58.6464,,59.0279,57.5841,57.4076,60.6512,60.5306,67.7657,65.0414,71.5523,70.603,68.3704,63.8658,65.7192,67.6815,72.1969,69.7377,66.7112,66.2238,68.7082,78.8352,75.7282,71.0737,69.8171,69.1815,70.1761,76.9266,,76.1552,73.8933,,75.9298,77.9791,76.3422,80.0571,81.3779,84.0814,83.128,84.799,87.3084,86.1239,92.9448,91.7853,92.5591,91.7806,98.554,97.7426,96.7943,97.216,100.7883,99.6248,106.456,109.3305,114.3309,111.7966,113.1719,123.0908,132.1308,137.4146,142.8609,143.0236,148.4334,153.27,151.6532,152.7589,158.6768,166.9711,164.9837,154.6748,151.4252,151.8143,151.6964,153.2802,150.8078,150.6538,151.973,151.5883,,,,138.162808065721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3970988213962,,43.9931,,,,,,,,63.4632819582956,66.2389,,,60.6860158311346,,,,59.806508355321,,,,,,,,,,,,,,
"63141","Creve Coeur","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,62.7289377289377,,,,,,,,,,,,,,78.6666666666667,74.5184,,,,,,,,,,,,,,,,,,,,,,,,,,88.8610248447205,,,,,,,,,,,,,95.9466666666667,97.9575,96.7774,,,,,,,117.996604414261,106.1135,126.4116,120.1191,,,,,,164.749262536873,,,,114.832535885167,114.729,,,,,,,,104.456824512535,,107.8966,,,137.974051896208,134.1833,125.3588,,131.4646,126.3965,,130.273,145.6429,144.3208,140.9803,,142.3233,140.8783,131.109,,,139.517543859649,123.9756,122.5852,128.0668,,132.0953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8789346246974,,,,,,,,,,,,,,,,,,,,,,,,70.6613906161673,,,,81.9672131147541,,,,,,,,,,,,,85.2713178294574,,,108.695652173913,,,,,,,,,,,,,,
"90720","Los Alamitos","CA","Los Angeles","Orange",,,,,,,,,,,,,,,,,126.134301270417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92405","San Bernardino","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.106194690265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92602","Irvine","CA","Los Angeles","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.897386870618,,,,,,,,,,,,,,,,,,,212.1875,,,,207.763975155279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.939038686987,,,,,,,396.666666666667,400.5182,,,411.428571428571,,416.8061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06067","Rocky Hill","CT","Hartford","Hartford",,,84.3098958333333,74.9119,,,,,,,,,,,69.9831365935919,,66.6715,,,,,,,,,,,64.3454038997214,,67.235,,,,80.6972789115646,,75.6629,76.2793,80.0084,85.0942,,87.9393,79.6286,78.5845,83.0325,88.2478,87.7892,86.8479,88.5143,,90.255,86.1596,92.3142,87.6578,93.0956,84.1707,81.0648,82.7689,,,79.5228628230616,86.1049,85.5637,83.6016,91.2914,99.3223,99.6926,98.4423,96.284,91.4641,88.2268,88.6498,94.8543,,107.6261,106.8189,106.5034,,94.6007,103.2007,109.8814,,112.6643,,111.8819,,115.0227,115.1046,114.5857,116.8563,115.9626,117.5492,119.835,118.6797,122.4651,,114.8857,131.4068,133.507,133.2592,134.22,133.4981,134.9216,129.7647,132.4206,134.4384,133.0755,140.9102,138.0926,137.704,141.7054,145.0255,150.0404,150.8996,157.4997,149.8966,148.7568,149.0551,159.0442,,155.8142,153.8341,158.0877,164.043,159.3407,154.8522,156.5315,160.7662,158.756,159.9673,168.4349,,,152.34375,151.4022,150.8149,163.746,161.3128,155.6333,152.7304,,156.6212,,,156.089193825043,,154.4266,160.0986,155.8714,,151.5602,,,,,,,,,141.915641476274,141.3348,143.6716,,145.0557,150.5993,144.0868,,,,147.357723577236,143.185,143.5645,,,,,,,,,,,133.262260127932,,,152.671755725191,,,,,,,,,,,,,150.966183574879,,,,,,,,,134.358523725835,133.0381,,,,,136.138613861386,,,,,,,120.442708333333,,118.7105,,,,,
"02021","Canton","MA","Boston","Norfolk",97.488038277512,,91.2827,89.8465,87.9106,88.2715,,,,,,,,,,96.4408725602756,,,,,,,,,,,,119.318181818182,115.7571,116.525,117.1887,116.7108,116.1843,,,,,135.678670360111,132.2619,,135.1906,136.3683,136.5377,130.6824,,,142.365097588978,141.1964,,,144.451739986868,,141.3129,145.1583,,,,,,,,,153.183023872679,,,,,,,,,,,,,,,205.962264150943,,,,,,,,,,,,,,,,,,,,,,,,238.646069968196,,,234.63687150838,,,,,253.003337041157,252.9099,249.4484,249.9587,,266.304,263.9024,,,,,,222.169312169312,235.7026,243.9566,,,,,,,,,,,,,228.182546036829,,,,,,,,,,,,,,,,,,,,,,,,195.003046922608,,,,,,,,,,,,208.707360861759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.097165991903,,,,,,,,,,,231.825525040388,,,,,,,
"18944","Perkasie","PA","Philadelphia","Bucks",,,,,,,,,,,,,,,,,,,,,,,,,,80.8650137741047,79.8457,76.1442,78.3582,77.0258,80.2725,,,65.7270955165692,,,,,,70,,,,,73.7245382585752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7472527472528,,,,,,,100.370675453048,,112.685,,114.5607,,113.1482,,,,,115.555555555556,,,128.562005277045,117.1615,,112.8845,112.9363,,115.9274,,,,,,,,,,,,142.727053140097,145.1127,,,,,,148.047337278106,147.4552,,,134.838187702265,,,152.368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19438","Harleysville","PA","Philadelphia","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6559013505578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85250","Scottsdale","AZ","Phoenix","Maricopa",72.4143,70.5058,70.8945,69.6268,69.215,69.2573,68.0248,73.5099,75.6027,74.5657,75.7266,77.1586,78.6025,78.7861,74.3223,72.4046,71.4809,76.1607,78.3884,84.659,86.3615,82.6907,84.1752,83.3113,89.435,87.376,89.0928,94.4221,93.0898,96.2836,100.1063,99.83,93.1408,91.5011,89.3132,85.5472,89.6644,90.3149,90.0971,90.0163,84.7782,85.5103,88.9665,87.402,87.4472,88.844,93.1887,96.1902,99.1988,95.0591,94.0718,94.8316,97.4347,94.2219,95.605,97.1374,99.1793,97.0438,93.7751,99.3564,99.4055,98.4916,94.4039,99.991,99.519,99.1534,95.4678,96.4704,98.5864,99.9889,102.3218,106.0978,105.3452,104.6974,103.4342,100.3843,96.7326,96.9109,97.5982,100.4555,107.5488,115.3577,109.3536,113.8563,118.0291,122.4421,120.0406,122.476,119.2968,113.199,107.7922,111.12,119.1274,125.896,128.7019,130.9395,127.3932,130.3021,127.8183,129.8777,128.0885,129.3274,129.1537,139.4022,145.985,144.3339,142.5151,145.7164,149.5399,165.229,183.2707,203.9199,204.0958,207.6193,195.797,200.0256,204.7548,229.5254,222.8158,214.7589,204.8151,210.8213,203.0652,203.1496,198.3978,214.1071,218.3051,221.8721,223.9459,222.3648,218.4454,217.1101,212.6188,213.9004,216.652,218.8316,209.4549,214.5133,215.293,202.1102,191.0411,186.3817,188.789,188.1415,188.2782,201.1669,208.3698,190.1525,192.8427,177.7881,184.9463,,,,,157.48031496063,162.5723,160.3127,152.9693,143.0978,144.6434,149.0287,145.7975,148.2278,151.3613,139.5738,131.4935,131.4977,139.7941,142.5646,145.1238,140.6958,136.0911,124.6844,125.0052,123.7732,127.3465,128.8122,115.5453,121.4372,124.9059,126.0008,129.6813,115.7535,109.1543,112.905,125.4231,123.1456,106.8871,94.7848,106.6666,118.5027,131.1605,118.8774,123.3521,118.72,110.5095,113.0854,120.7918,141.5479,141.4948,127.392,127.807,137.7755,145.8535,149.2662,143.5097,143.3274,147.4012,149.8708,148.7558,144.282,148.9086,151.6056,156.0679,155.7899,155.9338,164.2902,146.5625,151.8066,149.2528,147.6721,152.6097,162.1503,164.9801,152.6499,156.2352
"19107","Philadelphia","PA","Philadelphia","Philadelphia",,,,,,,,,,,,,,,,,,,,,,,66.4092664092664,,,,,107.142857142857,,,,,,,,,,,,,,,227.987421383648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.876712328767,173.4602,,199.8,,,,,,,,,,239.687848383501,242.6249,,233.6643,,,226.823338735818,226.8142,226.2221,231.3596,234.2019,240.5039,239.968,236.5742,238.3826,238.6283,254.8486,,262.8893,279.0796,266.6522,270.545,285.9422,296.8663,299.0249,,318.5541,,301.4688,301.6249,,319.4226,311.3636,309.0508,318.3673,308.3055,358.6612,358.7778,365.8831,,391.4243,342.7658,,,,,,,352.109181141439,,338.2745,,369.4995,400.5774,386.0333,377.9539,,430.4305,397.1743,362.0172,337.092,341.9161,369.0704,400.4203,,,,,,,323.99299474606,,,325.233644859813,,297.6265,286.6734,,,,,,,356.867779204108,350.4387,352.604,,,,,,,,346.754653130288,,,299.775730337079,,,246.875,,,242.320819112628,,,,,265.045592705167,296.6052,281.8317,283.6112,,,,,373.376623376623,,,,,353.835616438356,,299.828,287.1302,282.7869,,,,,,276.898734177215,312.7453,310.5001,303.5868,293.7074,298.4522,,,,,
"02048","Mansfield","MA","Providence","Bristol",,,,,,,,,,,,,,,,,,,66.1696178937558,,,,,,,,,,,53.8961038961039,,,,,,,,,,,,,,,,,,,,,,,,,98.5714285714286,,,,,,,,,,,126,132.1725,,,,,,,149.365942028986,,,,,152,155.9469,,,,,,,,,,,174.657534246575,,183.7928,,,189.333333333333,189.765,191.0569,,201.7797,,,195.833333333333,,,,,271.603677221655,232.451,221.8394,226.4566,226.4651,,230.7253,,,,,,,,191.687979539642,211.2324,,217.9485,,228.176,,,,,,,218.89400921659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34234","Sarasota","FL","Sarasota","Sarasota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8387096774194,,,,,,,,,,,,,,,,,,,,,67.5080906148867,66.5943,,,,,,,,,,,,76.9944341372913,,,,,,,,,,,,,,,,,,,,,,,,104.845814977974,99.7598,99.08,104.3043,,,,,,,,127.753303964758,,143.0346,148.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22311","Alexandria","VA","Washington","Alexandria City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.113022113022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.404958677686,381.405,382.0937,382.5758,387.291,392.8254,395.8429,399.6296,386.311,,,336.206896551724,334.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19007","Bristol Township","PA","Philadelphia","Bucks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.539223781998,,,135.974401321222,,,,137.130470685384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89156","Las Vegas","NV","Las Vegas","Clark",,,,,,,,,,,,,,,66.7302192564347,,66.7302,,,,,,,,,,68.499127399651,,,,61.1111111111111,,,,,,,,,,,,,71.5532286212915,70.7833,69.8752,,,,74.1273996509599,,75.839,77.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0816044260028,,,,,85.7959961868446,,,83.8815789473684,,,,,,124.78184991274,113.1702,121.1646,129.5788,135.185,134.7555,135.2264,138.4402,140.5154,143.4566,144.9387,146.8596,148.5855,151.3989,152.4572,,134.5219,135.4041,145.7898,,147.8606,,,,,,,,,162.71921182266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6069482288828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19064","Springfield","PA","Philadelphia","Delaware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3671599718111,,,,,103.100775193798,,,,,105.942212825934,,106.7013,,,,109.161381254405,122.2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22302","Alexandria","VA","Washington","Alexandria City",,,,,,,,,,,,,,,,,,,,,,,,,,105.555555555556,,99.4899,99.0407,99.1129,,,,,,,,89.0357698289269,106.238,117.5898,127.534,,118.3637,,,,116.487455197133,109.7164,117.4927,116.473,118.9696,121.0963,123.9247,118.9651,115.8763,114.4586,111.9153,112.4505,115.0442,122.6795,121.9918,130.7078,134.3087,132.3956,139.1925,147.891,162.3838,160.4453,,147.5269,155.633,148.831,164.838,172.3311,184.3219,189.0932,195.3864,200.5971,209.7059,205.7734,208.6724,204.4547,211.9998,212.5556,214.5812,222.9493,226.4919,231.175,233.7811,236.2911,241.7333,238.4208,255.1744,263.6566,276.8726,277.3158,279.7195,287.2538,278.3701,291.6072,292.0847,298.3069,298.3697,309.8739,318.3064,312.0127,302.3906,316.7774,304.9268,320.3881,351.6173,362.9688,375.3009,375.946,376.3746,378.1106,379.5415,376.0881,369.9462,367.974,363.2733,363.8102,347.5245,351.322,351.6815,344.8251,328.4347,,330.8438,,342.3922,317.9235,329.096,334.3397,348.6209,350.4749,349.9556,340.0579,332.1213,330.5871,339.2915,324.364,336.5537,,331.4699,328.9309,339.6214,334.4085,338.0636,333.7222,330.8155,,313.7332,,279.5834,294.2889,,324.7729,311.3566,311.7742,301.96,316.7788,327.3609,326.9077,310.5747,,,324.574961360124,316.5925,317.3886,311.3434,,300.4484,318.1082,,,,,,,,316.239316239316,319.9695,302.252,304.5637,,326.7456,300.6097,,,,,285.194174757282,288.423,295.5935,292.8625,288.2508,,,261.111111111111,,,,,339.74358974359,329.0152,320.7871,317.1746,318.3108,311.487,323.6305,311.8428,316.8065,,,286.924939467312,310.3024,315.9742,319.0021,313.6005,306.5453,313.2951,296.6555,,301.3784,,
"98028","Kenmore","WA","Seattle","King",,,,,,,,,,,,,,,,,,,,,,,,,110.239852398524,110.0507,,,,,,,,,,,126.119402985075,,,,131.039325842697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.846153846154,,,,,,,,,,,,,,,,,,,161.897590361446,,,,,,,,,,,150.632425742574,153.0998,,,,164.961496149615,,151.1676,165.4306,181.3627,180.745,,166.6653,178.5962,,,,193.568336425479,202.29,,,,,,,,,,,,,254.137587238285,253.8668,253.4779,257.1732,258.6496,260.6894,261.8095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10991.6666666667,,,,,,,,,,,,,,,,,,,,,,,,144.466600199402,,,,,,,,,,,,186.111111111111,,,,,,,,,,,,,,,,,,,,204.918032786885
"11360","New York","NY","New York","Queens",,,,,,,,,,,,,,,,207.692307692308,,,221.052631578947,209.083,,,,,,,211.111111111111,,,244.444444444444,,243.2234,243.9776,,,,,257.142857142857,242.4837,,,270.408163265306,,,,254.445964432285,265.2938,,312.7908,,,,,292.307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.236662106703,415.7555,,449.5504,,,407.563025210084,431.9046,446.8362,443.7918,,473.4663,454.6146,447.304,456.4709,478.8587,,,,494.957983193277,555.2195,,572.2513,,,,,,,,,604.651162790698,,565.7161,,,,,,,592.857142857143,577.451,587.2619,565.2703,,,585.499316005472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.656330749354,,,,,,,,,,,492.424242424242,,476.6067,,,441.826050420168,,,,,,521.008403361345,,,,,,,
"60487","Tinley Park","IL","Chicago","Cook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.421568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50702","Waterloo","IA","Waterloo","Black Hawk",,,,,,,,,,,,,,,,,,,,,,,,,,,287.35632183908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.53036437247,586.1812,,,,,,,,,,306.875631951466,,,,,109.756097560976,,,,,,,,470.129171151776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.867768595041,,,,,2262.10743801653,,,,,,,,,,,,,,,,,,,,,,,,,
"01832","Haverhill","MA","Boston","Essex",,74.3427017225748,72.15,71.0841,65.3747,,69.4865,,71.7517,,,62.0229007633588,,72.049,77.3078,,83.9714,80.1084,79.8344,,76.7577,,,87.0265914585012,87.3916,85.8733,84.7716,84.3044,85.9037,83.2733,84.0505,93.001,93.1542,,,80.3125,88.5637,89.8183,92.6811,92.5329,98.3544,100.0978,99.0895,100.6048,90.5424,,,,,107.897727272727,109.1842,112.0754,110.8322,114.8472,115.5334,,,,111.553784860558,,121.6305,122.5618,127.47,131.1684,132.9401,,138.2545,141.8937,,,131.872509960159,135.4025,134.6776,146.3076,152.026,160.1901,161.9789,158.8916,167.0983,167.6312,,,,171.296296296296,172.6909,165.843,171.7686,176.9059,179.1488,172.3377,171.7806,171.1863,174.789,168.5042,,178.2849,182.1284,176.6003,170.4796,174.0072,174.5582,,,192.307692307692,180.8668,,,181.61094224924,185.6839,191.6721,192.8955,190.2386,189.5023,191.8357,186.6239,,181.494,,,194.312393887946,190.4468,189.465,187.555,187.3258,183.8518,175.8302,183.1275,,182.6581,,,170.940170940171,178.5565,185.1143,192.7131,,185.5518,177.5501,180.3016,,,,,,,,149.14089347079,,,,,,,,,,,,,,,,141.129032258065,146.5684,,,,134.286748732802,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.101028999065,,,,,,,,,,,,,,,124.57337883959,,119.9388,,,,151.386138613861,146.4108,148.6996,143.9437,133.0725,,,,,,
